image_path,label,angle_0,angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29,angle_30,angle_31,angle_32
dataset/train\warrior2\00000215.jpg,warrior2,10.529761716911706,125.16993029302814,179.74115464111645,157.57709746285363,64.44902246379606,132.55899659491342,162.95370478215688,,,,,171.44115015116054,173.01939244569311,177.47770836754918,172.33014107598467,178.70665053238497,176.26548554213372,135.98712584771002,113.3157825739043,39.4601495900016,60.90043031923315,,,94.57284218091355,93.17840960288844,86.16106479133647,176.5568168960078,152.4090541966568,165.93253899617343,57.6188008956473,150.1009524476717,28.91890768427623,12.268590019416605
dataset/train\warrior2\00000216.jpg,warrior2,19.189344832744545,113.4641129346678,178.4940559434338,151.47851316072982,117.32257646991839,174.74613019680487,1.2974751346881999,,,,,178.69981290820678,156.76658773206384,163.51220689440424,153.5697685568261,173.77018924510568,164.76996172171735,134.6416689177873,101.73832154414383,33.595405717688415,63.90094516755951,,,84.16628479173778,103.85949074693336,176.82705713771438,113.32807420117707,173.16587229994443,157.69564628419542,166.05597584221485,69.27238695608852,4.81423529700632,29.59386398751106
dataset/train\warrior2\00000217.jpg,warrior2,17.063575225613533,131.10479489736386,164.4998906079907,30.955300149969887,115.92460221777122,174.14262011022274,159.1463667559039,,,,,154.55846972951446,171.26195099127696,172.48440755466933,164.04829909517562,178.34803880650935,177.17406306277678,135.4338030488734,153.30735543405112,36.66648923553998,23.059379094510387,,,103.38936806953122,85.21375788585445,99.42548890623544,175.19263426589512,151.1303045963471,172.21035257024528,64.85008491306729,147.67028364448697,28.440223592872325,12.428179044577305
dataset/train\warrior2\00000218.jpg,warrior2,9.568622678248184,170.3512497503227,173.09180271673782,88.21095193047691,115.3044383506327,176.7011396467036,146.29523913052694,,,,,168.322770369039,166.12463135091087,160.78611919346943,167.59623349156092,171.12590528479708,176.36078130142013,110.75836737408264,97.65101017103531,58.433596057272844,72.43352043287676,,,96.70740114319298,90.65863718227081,98.99468543828014,177.05696527058473,160.15023972743202,172.94059217653077,83.22121696375632,131.97836320560748,31.637585020883634,18.8850513228487
dataset/train\warrior2\00000219.jpg,warrior2,13.726303474569452,129.36863318124898,178.7239034421501,157.8798907364847,178.36164429290352,176.57005045557855,91.39253693309975,,,,,171.56003971413574,176.17235320592727,173.3944652128635,171.14600921575453,160.459108777204,170.97594540317587,136.66751934416274,131.35272080947055,34.22190607212373,41.231487608287324,,,89.41753223375986,101.04479700541964,178.4194408296545,117.47455260229758,174.8465581051201,147.2228930531181,107.75966733430884,65.76347044242306,66.80517653828944,23.639490199723042
dataset/train\warrior2\00000220.jpg,warrior2,20.591638832967895,121.68131932880367,178.10584703954524,159.8106634022539,90.27187619659594,164.49415365201932,15.658375265585962,,,,,178.17137898625202,169.63812842845059,164.08009321430796,158.57843333655907,167.31577737885766,160.94034618987905,115.71522391245696,94.29632035676387,54.21574439790901,74.93217425317447,,,85.31368402826459,104.79071920659455,174.4901821601084,119.19407982943132,163.60483378201153,150.45470742462612,165.0216343414801,81.33082619604315,4.548369608285413,24.808007048324257
dataset/train\warrior2\00000221.jpg,warrior2,19.535169077411954,120.40360513657673,120.64729525097901,95.39655959978899,134.58261018293894,177.17354513381846,164.86724085580317,,,,,177.2758000647085,178.8673458318252,174.72809923271578,179.36157316923828,169.63343352070433,179.69853936736052,140.01996673496433,139.38271409680624,37.21951495805221,37.96847611794118,,,102.14342252768836,96.98411038194939,106.80906216166115,176.2593075237572,131.8031370978699,170.55520876718248,52.794658092938185,80.10280946120888,17.33416085623605,34.205371426565605
dataset/train\warrior2\00000222.jpg,warrior2,33.56185502464594,134.551393498515,178.81587767179644,156.2151262380101,87.58633354115449,174.16930564355812,9.503928157295297,,,,,110.94177441144146,72.59584476578873,139.52907427463407,158.46083385784704,170.12148633581393,173.44435740996403,63.214890595598234,31.54802676138732,87.75191198814693,124.05845864023443,,,149.6000591483471,57.23789856071391,108.89748814008618,175.99511797804615,156.1835154824124,158.70822467331433,72.18859279999357,126.22201373670214,14.625969322068407,15.537715791435815
dataset/train\warrior2\00000223.jpg,warrior2,5.013440401276359,113.60379766355031,175.46421516389097,164.97261069871627,141.95483364989917,174.336399495429,127.20638625521993,,,,,68.76050879289235,106.58193048858139,171.14212164858947,173.4824739113264,177.66340722343247,177.91912429343554,124.7438026783845,129.1744025492566,47.87793254054316,42.97381032981232,,,80.61204340898024,97.12474363041055,178.5359015581667,119.52672612017403,165.25418875039588,146.7056540301452,88.64639115028287,79.84579086282953,22.23363084477275,22.008080285506846
dataset/train\warrior2\00000224.jpg,warrior2,3.7477145685370448,147.6785854566907,179.86734984966887,137.62345695197965,132.30528012526534,177.2408393173338,144.06620887999526,,,,,177.00498306419922,171.82755480942035,174.4929849325155,175.8295507473927,163.82756337121918,168.11637631695703,102.62117277770754,69.55801509410142,68.97041398982475,98.77507927758795,,,112.38733907037651,81.09941283343451,173.87830734371622,110.30238004153044,166.818744933888,149.64928036370264,66.6205877670668,57.666360341708014,73.60873653687919,19.77855711181933
dataset/train\warrior2\00000225.jpg,warrior2,61.726421974970776,135.5903183161297,177.93218688221748,165.0720665348931,112.32068033252368,179.63397439241967,30.356989619565077,,,,,172.25431974052958,177.07776575986134,174.52056438847794,176.30782757692006,171.843364862364,178.0828567174423,152.59741657821095,152.90481823333653,22.623630421445675,24.429438868391617,,,89.10309407125271,104.79126844499562,178.16457029744018,105.08816394697585,179.98802302906807,118.5486475357999,178.79990982872317,41.838506230134854,0.2231150643898134,14.052649237818065
dataset/train\warrior2\00000226.jpg,warrior2,22.433501355216883,93.7723175466675,176.3691236128921,64.74361545434354,102.51033273737093,177.21763622984616,152.99220482535642,,,,,161.111958543238,161.86626918474494,178.62720424602486,163.5143693277716,165.75895082261556,162.39673777173942,114.46892162951632,105.46955891739957,47.86783562371597,68.18767350892728,,,93.79803367165644,93.13416112214317,109.91264691080137,175.4640530326366,164.06629194763346,168.72613886311936,81.8566974461861,174.58324599144453,29.4939688085929,1.5519369665822251
dataset/train\warrior2\00000227.jpg,warrior2,16.01381403836625,119.84144640940207,177.21244045365808,152.9541291529612,136.15051008939466,167.30505702001065,38.06970103233007,,,,,171.48749745998964,179.21850810158602,177.53044188564127,178.27151759269967,169.31503561934417,164.00957058925857,101.06766645140397,105.46432826073776,70.5138228142295,65.54285186047139,,,92.22145327005876,97.44580689070408,177.2569661604284,103.0242392691869,170.02049503536614,152.02292322386864,138.9981268944821,70.5913034404338,17.461655446649377,21.481902815818312
dataset/train\warrior2\00000228.jpg,warrior2,18.45055442363269,133.64289759417912,178.79162643915717,168.1979071886237,123.05729720287583,169.2626421284911,56.0062478879805,,,,,169.06048497101716,172.84988482888528,166.71401696613432,165.58920190196946,158.37691993975673,168.47023480703837,95.97883157657908,113.33491687652224,80.41900131478582,58.44504041568314,,,97.46478441500844,96.42921983842808,177.59784512619083,128.8080422579072,155.37457343003183,147.80930050650065,157.334346496022,54.36948227785484,5.259957988288964,24.133330513208303
dataset/train\warrior2\00000231.jpg,warrior2,14.995289449462232,137.4386108878125,178.01636543270055,163.4915393424928,95.99378317697682,166.34604395612223,175.21076983274406,,,,,176.39804345943105,137.73636694071294,175.82437902923954,157.14416651555032,169.9265263147247,177.15036377010816,160.90444716832852,82.42112488868966,13.451155905852204,90.06341827895216,,,95.54346978824138,87.84174403019706,168.21468605507974,109.50182660688574,177.53407204073764,152.1142808810891,146.73872361022174,76.61602730837511,13.830603751588379,27.877758371120485
dataset/train\warrior2\00000233.jpg,warrior2,12.272336755452335,126.87614630248787,179.9710821929185,150.94412752300994,175.15285470480435,177.15016457017782,83.14495066153275,,,,,172.89464881730873,171.3511482756909,167.25696517057048,170.25944104836242,178.83530737387602,177.58266431780365,129.19883578090247,114.29506251958173,43.54137990968585,57.38356710969369,,,95.25102568635499,93.5849106789117,174.1010448437574,133.33294545579588,153.1896160781388,147.71169802238845,148.02721896853495,74.8396712138354,8.306034667623566,25.769522757873947
dataset/train\warrior2\00000234.jpg,warrior2,8.73045699378083,140.6375332944012,174.9160193828739,159.77907248296168,111.52575440237847,165.04270198305514,163.88316203321722,,,,,170.60460918402907,172.7536858793283,178.57366833025534,176.58044730141145,168.4333522513362,172.12038101136935,159.5875614742108,123.36882485553467,16.881761939876764,54.17404260784478,,,89.38558800879318,107.1835076581823,171.84801085122334,92.16975819417533,173.9152443775145,142.59345039006908,171.421396832512,64.14773911186607,3.033894431494377,16.228370022634355
dataset/train\warrior2\00000235.jpg,warrior2,7.814956208076452,135.10311687396873,178.22909895015266,150.6729035807183,142.23814787135595,179.70911706938355,126.5743548898303,,,,,177.30920688979919,173.4250668826025,173.95444513032476,173.87359389142225,164.23661827335712,179.34109366691868,133.94478222346493,150.5822955775091,38.57825466347015,26.25977667989777,,,92.53819111187859,100.28656447534907,175.40078932821623,103.66808805766078,179.8253063044381,150.5264293366192,150.36989132475972,72.41209774535747,9.705471468629751,28.70496622569042
dataset/train\warrior2\00000236.jpg,warrior2,9.801485563723707,145.41872177901365,171.81498523815625,118.14520835717462,113.21395385129463,173.25437314884107,155.4549867515276,,,,,171.73862469107203,177.3216438341134,171.67696064615453,173.18897677330617,167.4587471341955,173.3157838750522,167.78248280666241,158.8455753485595,11.558579058829737,19.74884685577857,,,89.08590343324295,97.87716808229541,102.47330602781525,176.8083456635621,152.5891476333683,173.68835438906763,72.8073862199875,155.61535533230443,31.486243685923085,8.767856822406127
dataset/train\warrior2\00000237.jpg,warrior2,14.40102512401785,140.31903990375875,160.93943466054913,137.21924979444233,117.9731507833948,175.7684460559934,158.03252234271653,,,,,121.6466801188134,56.53775710859385,170.88645543314527,174.5655543542065,175.05402404591678,176.60253329931223,171.53570923538203,158.75769992333812,7.671741006880368,18.5348051048826,,,167.06342232725316,19.450970888124317,170.2646115749246,94.76252520594889,149.43574525631485,140.19752318559532,68.09364977148661,51.11127801718798,36.86544525745844,20.7452304329546
dataset/train\warrior2\00000238.jpg,warrior2,11.494124347504044,163.56315656038632,175.72663451869676,106.80268373883705,119.23400607448795,178.57544648960857,156.7876158705509,,,,,179.32342177579656,179.60262242276235,158.40420335137281,168.19658219355097,162.27662863094642,157.3660204150193,156.7471190923659,161.41122497393656,20.18523764053543,17.34106559915044,,,99.52543116518723,88.94667216043366,106.41097963294199,155.7311231001018,152.8862985013616,153.50235008679775,68.61460783249487,130.57189829420668,32.33093851069795,9.966961500676385
dataset/train\warrior2\00000239.jpg,warrior2,10.231024847706834,122.33004697453987,176.3529479269123,150.81794485023337,170.717795892501,173.63182764076373,59.43663130004267,,,,,114.27917307136823,177.72602819528768,140.496018409307,177.93206733161242,149.261324757232,171.94988911810282,10.539787290115195,58.477725135611756,1.453773372675067,114.28892799130035,,,91.3339436025226,96.25022156963789,148.77629259347228,121.89830646543858,149.6094704867075,160.37083555197952,169.7471405064226,77.70074135298478,2.679956225451642,30.557941305315776
dataset/train\warrior2\00000240.jpg,warrior2,1.815542075408022,120.55946421712191,174.05179842954794,163.08068303647124,125.71618681376435,174.91763635410837,156.85510686320674,,,,,50.564235688965766,126.15377193896286,166.09103866564314,165.4869254994886,165.67210315548317,176.4074438120758,113.44891209698787,91.84745032705341,57.24378028410549,70.86133445621955,,,71.49595225386088,103.58106003116531,172.7526778099671,171.7004766754791,154.41180439425867,152.51795976970976,92.89142937515533,66.38397282901373,23.26314044292339,19.911358428749843
dataset/train\warrior2\00000241.jpg,warrior2,12.576900513713335,6.934877497352528,164.7400842691707,119.09242776794972,152.16312562801502,167.3650691931802,102.56806995283257,,,,,142.30114798874007,155.63293047935102,174.18865396889692,179.05717048003592,159.53339273636936,170.56066371009786,109.27227306061076,75.61084785495659,60.17811053796388,97.5181404003202,,,71.50974610458107,121.84166191014795,118.52664001904283,177.65968395749678,149.80676393394637,175.35540305596967,55.04948506884252,19.897888093504374,23.712085121012727,33.372535476428276
dataset/train\warrior2\00000243.jpg,warrior2,55.427733853999264,133.81447009797162,178.54997267338385,146.2293559421956,55.38320707441146,175.54325998829097,96.58150943991464,,,,,150.42431407597633,152.88345821929974,178.97012899109973,178.76914214598534,174.52438041683425,173.2717226306286,107.86281433507253,81.83033919971496,67.24210751930204,91.03500694963301,,,86.82950613702417,103.72796383906878,178.8031551450774,104.94815622558671,175.7157799237004,122.64637918230727,152.78817846752165,69.42522971943254,9.186905988031034,13.89427967441875
dataset/train\warrior2\00000244.jpg,warrior2,14.396452153571818,132.10680360317556,179.43146954389172,151.42836593584167,137.10469655760699,173.92460937046434,55.89620777210581,,,,,166.355229297387,165.03882446475413,171.23396972737882,172.33146443870822,172.6763924808502,165.9586174546892,117.57163497483587,129.36897307667434,54.432154110834325,46.42202189675491,,,88.35636106770143,99.48150420323817,179.98827210353326,113.72996874548117,163.06777701765367,165.7509553286006,178.9745167190376,73.99674029396606,0.3592945175171041,29.80172577262314
dataset/train\warrior2\00000245.jpg,warrior2,4.110628011674134,132.74989106709782,179.17957744286147,172.4258054677503,137.63457242078076,175.7995725232922,164.73620136933837,,,,,52.63895719308471,124.76053393682535,174.3745596099092,173.7621726745588,174.03110702350247,169.57924816839017,98.08353531058283,136.90904968679538,69.61729027328961,38.270724769207376,,,15.516197561242064,166.56694079691437,146.78473949451993,144.02456384154343,163.7274661041556,160.46658883615686,80.06000358763109,69.78752805434328,47.930936159318435,46.40156365941735
dataset/train\warrior2\00000247.jpg,warrior2,10.529761716911706,125.16993029302814,179.74115464111645,157.57709746285363,64.44902246379606,132.55899659491342,162.95370478215688,,,,,171.44115015116054,173.01939244569311,177.47770836754918,172.33014107598467,178.70665053238497,176.26548554213372,135.98712584771002,113.3157825739043,39.4601495900016,60.90043031923315,,,94.57284218091355,93.17840960288844,86.16106479133647,176.5568168960078,152.4090541966568,165.93253899617343,57.6188008956473,150.1009524476717,28.91890768427623,12.268590019416605
dataset/train\warrior2\00000248.jpg,warrior2,2.229777369059697,135.3214797890939,179.25575761004745,162.71484815165368,148.8756957800634,179.27778248839064,142.02198958875533,,,,,77.32912984190669,106.53441839280765,171.07712656968872,174.2412998925615,176.8889838452965,177.69732473884784,99.53366720947577,107.16468072914253,65.38361509961885,69.16429131847597,,,106.23834106760285,62.724945776047164,165.44357890118033,179.1609802481563,168.9099396140291,169.7429306441836,121.38595856284205,75.60292675854826,18.43880827888458,31.819825628664105
dataset/train\warrior2\00000249.jpg,warrior2,25.43935399016992,130.10213816891618,179.88650420228305,143.153584419807,89.9707011974684,164.5602106382216,2.8596389105690783,,,,,175.54064089171982,179.12511056816948,178.9069683100947,176.66712049616336,174.8326404773855,175.66470377753785,122.68474273376867,114.22450471029538,50.38041703875054,58.23085790267821,,,90.43044871442332,99.61497741825954,178.38994862313484,104.9947879532325,173.004369684262,157.42634769174558,164.75633220673612,69.69516793393066,6.1626891762014715,31.24121215934517
dataset/train\warrior2\00000250.png,warrior2,38.86540913911163,126.35693278797,178.97023616566818,167.48064137070057,93.26304268284223,179.3292777872648,24.799859693642166,,,,,179.97576003903484,178.9232268528883,176.00148129053898,178.58450189390447,162.38643469944287,171.9323091302395,126.24752689343516,132.6569410949039,46.800203428608235,40.54803889439215,,,93.83510564712039,101.74628630700032,166.80921139419743,116.51704406304108,174.3672251321404,148.63860653592462,120.9307232675887,67.64229343094358,24.829957320681757,25.396940890357936
dataset/train\warrior2\00000251.jpg,warrior2,54.26914799576396,130.81226831053417,179.63958681085816,169.22241617176905,114.45685492466937,179.0694244041974,12.143753810736582,,,,,169.88570916650127,175.79191681949317,170.96479819251,162.60699677327557,177.12791879059085,171.81852750297998,117.29963194283656,100.16143702334054,54.237441440139506,72.20564644216459,,,88.64380195076225,110.64605458824082,175.6508031004685,102.2513601558547,170.565786154526,139.64231788243967,105.61190615612689,51.14157944188533,16.411443967027928,13.792398621290456
dataset/train\warrior2\00000253.jpg,warrior2,28.673341000569444,131.94798585213132,178.19913742978767,130.65888386203665,72.8294311726768,177.93558582646347,63.914203995551425,,,,,161.19906106002807,172.81103635482077,178.42234200900296,174.79924399637116,160.78574840141482,178.89292439972036,100.29220432116315,138.2736559370983,67.83327812223092,36.46786036137161,,,87.08052861000813,101.39468706201316,174.90549309672687,118.57231074229664,169.50052064541953,157.71356267320783,162.53086826409123,73.51872007170311,5.434656329371962,28.665214120876207
dataset/train\warrior2\00000254.jpg,warrior2,14.40102512401785,140.31903990375875,160.93943466054913,137.21924979444233,117.9731507833948,175.7684460559934,158.03252234271653,,,,,121.6466801188134,56.53775710859385,170.88645543314527,174.5655543542065,175.05402404591678,176.60253329931223,171.53570923538203,158.75769992333812,7.671741006880368,18.5348051048826,,,167.06342232725316,19.450970888124317,170.2646115749246,94.76252520594889,149.43574525631485,140.19752318559532,68.09364977148661,51.11127801718798,36.86544525745844,20.7452304329546
dataset/train\warrior2\00000255.jpg,warrior2,15.084994439692695,138.73067566767207,168.06570249465065,151.80175167910915,132.00834946180453,178.5517830625534,162.76656757425175,,,,,177.17202976640556,179.26022544583455,178.28901272736155,174.69101350828944,173.8848125949091,178.39585621655175,110.75840964105879,121.39843835666217,63.06938123513312,54.14709435546351,,,97.111785007752,97.12550639799647,100.77328007368166,176.4512988769685,136.49573230344313,178.8713879380764,61.07038337771053,178.06190106228036,20.470164978380136,0.8077440290351788
dataset/train\warrior2\00000256.jpg,warrior2,15.191997321623285,122.89163149405704,176.83487758950392,149.69812995681943,124.99728401002085,165.8127246407439,34.442051237994974,,,,,174.74761706933032,165.66216879916522,173.72187338980908,177.87396842461825,168.44875983318278,172.4090481730005,119.57645191616353,61.97424167643688,47.98386786466862,105.68572488237825,,,88.18715638077998,98.78745266887758,179.29510764614488,122.21643519396414,151.53298899163423,152.32741086263184,101.85800364050063,77.57247368366276,19.569989318448926,30.058341726033284
dataset/train\warrior2\00000257.jpg,warrior2,17.94434141963006,164.09068394631285,155.25448889834144,149.1859953701582,138.77108787841655,176.81062247178633,170.02605231893415,,,,,174.25016879868824,175.49774520763594,176.3184969746785,174.5935723175212,177.9149773303284,179.61394143062577,160.99765411693244,81.71452713039604,17.421020187246917,96.61048536017196,,,95.75536937018958,105.88079507312426,109.8417158517563,176.91997427743,137.49938616524184,164.26699057889195,54.56843760168867,169.65121687560952,16.885596087268762,4.204799891809516
dataset/train\warrior2\00000258.jpg,warrior2,8.603401454981096,112.60258547877105,142.5820805310138,178.673125651995,131.35173172045802,165.22288104944724,152.55185037286446,,,,,98.2492564686,167.77105019309516,160.67532872495707,174.02851770667286,168.99456491466526,175.03641329999485,153.40276737034324,102.22958583624792,25.607093291101208,75.08829938439283,,,77.68099243701052,113.78103688080832,135.35747297017872,147.88252511899762,131.31317635979937,147.69470965265145,60.04408409397474,62.854865382812896,21.20567355709893,34.20950766547708
dataset/train\warrior2\00000259.jpg,warrior2,11.568240137670573,117.31392827156806,175.0517443243958,136.43829961617686,112.91059326402082,176.74219090552617,158.5430147444589,,,,,170.94322338573318,159.02306551380215,168.20445823222133,161.8492378760382,168.71985494757953,167.74473689712042,148.17001879523824,130.024073869855,28.028643004491112,46.10012627560422,,,94.33928034134021,93.937874083002,137.5098403589628,174.40781232075523,156.10139587721582,161.83710856019877,76.94660894867658,178.38244329254877,36.0455386021693,0.42053163182086045
dataset/train\warrior2\00000260.jpg,warrior2,5.622763040081721,98.08280048288047,174.4351432515813,168.08006650275541,143.0805374252756,167.55662524793667,117.8189871610102,,,,,59.52286832261015,117.23992932664652,173.8499191973174,174.9889706344062,178.64806443163877,179.4263498083912,127.9209010794192,130.36655003980633,46.406527638794536,43.542229962172435,,,75.54879230898648,102.8393809031272,178.54449796969666,125.36406249973109,164.20257738112608,158.39145953154136,91.21681089764753,87.4384077409055,19.094458304511207,29.742151139548607
dataset/train\warrior2\00000264.jpg,warrior2,14.494567638664273,116.92161939830937,179.02021065431296,147.67390429776378,136.66258974043683,168.7804550902831,37.58856681301912,,,,,177.53202198959374,172.01707471801842,174.94036304741192,175.32951593359869,167.25328555527855,171.19941286808458,105.59196990179318,127.17022781886249,61.391668614965795,46.054409361080445,,,88.33542837874981,98.94019996836782,178.58810551689584,123.95907391788118,166.566951754138,159.41499063118886,179.05034330404078,75.20888620679438,0.3561071819968598,33.3858895289648
dataset/train\warrior2\00000265.jpg,warrior2,26.017076513188915,142.3760445677611,179.9494871800544,167.19389974819072,92.48782987785064,175.36740046486327,15.676483541559929,,,,,176.44941263612245,176.24070866537696,173.38133849974182,176.68441449521015,174.81925267427565,176.9822477987646,120.18688037431764,146.49205424356745,52.845774725227834,30.551801207048396,,,97.39266640203117,104.29860053770007,179.71626277206383,96.19498587378169,174.9238920401321,141.7017343477206,73.9033124205002,54.606647529521766,34.590032440843515,14.57562781937557
dataset/train\warrior2\00000266.jpg,warrior2,58.87605409309109,119.2724425214895,178.3515076143728,118.26837097216861,118.86517960909363,179.1124705249969,128.35336687602305,,,,,171.55408470985438,138.62844664944723,149.28976749653341,136.87310090609893,172.0860207297641,179.3637469051435,82.47660485353433,144.05267535353167,92.59793071303524,31.35257356434715,,,94.28933658142223,94.59481925767305,148.67978927521764,169.9091077900729,146.91856254867602,142.87407544942963,87.66233217876459,69.43668294897175,27.037260425301444,14.860294108098097
dataset/train\warrior2\00000267.jpg,warrior2,15.632035068044816,128.0874675969675,178.45059247199572,151.70084937120143,149.1374411949367,173.09668717794645,60.6573363665329,,,,,170.2108064170068,177.25555002889504,171.89394731927086,172.9563226278455,174.7047634947921,169.03817173187207,120.57683761567588,90.58456325330006,51.29609838245663,81.8123879454025,,,92.88815077378666,95.7840670295585,173.56509325698852,127.62243098400153,171.4086994646035,151.371180079799,121.27283979643752,68.56872858699806,24.644396874125214,25.510432528927655
dataset/train\warrior2\00000268.jpg,warrior2,9.830546118706591,109.18262995230835,176.17268623957585,146.4304969594625,169.52106516798216,174.52875115743936,81.72104081910418,,,,,176.58495948042855,178.24385963433156,160.42093613806094,175.0533900833394,166.77630457645873,167.15643639231985,117.70719242310216,135.26862573016135,52.76952627561581,41.81455651686129,,,87.30237813326343,98.78431061996959,173.13297371780536,93.07178337525683,174.71794436418264,164.31164873680387,91.92446241002305,76.07115043705899,33.77154824654856,32.87946223773773
dataset/train\warrior2\00000269.jpg,warrior2,4.068245407264284,53.26772857495319,114.85943112409524,66.97233688561197,148.6293612654383,174.1921871150637,137.0399230141285,,,,,178.6199683248311,168.84410285609638,171.07675199126584,169.946618176291,171.77851438468304,173.33664046655574,82.2661551644726,93.94700986163755,87.03080664881806,77.82027530014946,,,96.64476292272222,104.03810722760599,98.51446983690293,173.7933851370302,146.51426240132247,178.73349874914223,47.32500391334125,35.74988844641057,14.099759772348172,104.62049042013165
dataset/train\warrior2\00000270.jpg,warrior2,22.689155961918647,135.94618544229675,178.42153417888224,145.7055045920601,33.48270203979617,156.09806469059592,88.94272778222809,,,,,178.89536550754343,174.71348232568766,175.17432833308,174.55605637573834,174.44542469336272,166.47847862096575,84.29021253374292,82.7485730217264,80.22034168053555,78.54193677059769,,,103.53892204494758,86.89090293599952,175.78138269108354,106.86739737819144,179.746371138384,149.31443033966332,6.358963280130935,38.884533393235905,171.4618846422493,26.265319050816437
dataset/train\warrior2\00000271.jpg,warrior2,43.06481452806823,126.42619696076302,179.1629452403384,174.32593254361336,126.05393741707594,173.4204631129383,37.22884726700839,,,,,43.63830448082143,158.56299134628006,140.23806046483705,170.95809550928504,153.3592728027437,175.3955521562304,109.37643115542278,118.1825397768799,48.43792886982429,57.27306030085619,,,25.332793502024245,148.96085905669284,95.57143520409188,179.11997976841815,158.29966299473276,153.85359748598935,39.514022801781486,88.66529230521309,12.15714938838501,18.89903914984325
dataset/train\warrior2\00000272.jpg,warrior2,143.50191645223512,144.47035192357768,179.06546456546846,118.32578080744526,154.97736415404552,178.13232256181882,143.0025036995025,,,,,92.32737832279956,82.52816015229054,154.5924887984892,170.33697264890154,169.5822632773134,152.29610802941602,138.51809689945364,154.4673313204206,35.59825931016019,23.898792923578142,,,93.90558584444751,99.48444094658397,78.82764022543464,75.9079940707056,140.9708875705952,149.89801838765214,65.41048884168943,9.58831030223478,30.950687281593336,5.127846260638085
dataset/train\warrior2\00000273.jpg,warrior2,34.166933846384666,76.05873804428505,179.9187874909094,24.66828551135293,135.57667763968902,177.78009900463363,170.19406779010782,,,,,93.90728597948153,105.83548624614275,172.3789543322397,172.70302589449236,128.37959308551285,154.89884759808857,164.38021208776374,61.20539294590448,14.3001550989597,118.02848617409065,,,161.62376441525194,40.694515197309784,166.8004101739407,121.63620136504942,179.05911713947015,133.66764289167847,34.79032501941492,60.069570143791104,20.32381680429255,17.776294785058344
dataset/train\warrior2\00000274.jpg,warrior2,41.64218447606029,86.96831997272591,178.07605188637396,72.6049161583961,122.76173820651634,177.66508652268215,160.6932620361238,,,,,172.89756252246488,172.40409468473862,167.69311764184357,173.025496666162,162.0362044958923,175.09962596369434,43.710922093276345,0.23187116166680083,123.77508645898973,179.73361165482845,,,100.9436675100956,90.54133891345666,124.97781140591252,170.15271897147687,144.57970340506483,135.70949232516384,69.6996299084662,86.60455626812342,28.01583063862869,17.97246055623798
dataset/train\warrior2\00000275.jpg,warrior2,10.135617336374874,138.79225452223304,178.74980891466478,150.06408139338856,135.4820832623721,179.0805916542506,156.6165902824805,,,,,135.43335610461955,43.580279910162254,179.10372617182026,177.56553418353363,176.49957236577453,174.88985848144625,148.0181160457357,140.07810264423566,29.289543050118535,33.164940746173784,,,97.2330419814367,77.59422401175725,115.5997863975815,178.86214902914625,152.13857473682998,166.42888562840517,57.16580951731625,102.82436594011993,22.541449533009825,21.62082600329251
dataset/train\warrior2\00000278.jpg,warrior2,1.615094264829713,107.13148709978411,175.44084537923922,141.88740076755477,98.46149566262166,174.1274897852913,153.40006842079123,,,,,9.210232299979761,169.01758673447767,176.545978849863,179.31105734406404,177.32442873853805,178.06929149909965,175.37587187897267,40.12206923616522,4.288303318637795,136.70446326254705,,,67.86547309470792,111.41595553633556,178.0991578536617,162.79444789622127,177.11575938101507,113.85347776903784,109.21538685571551,77.99808664555549,19.90234391419282,11.320475497739892
dataset/train\warrior2\00000279.jpg,warrior2,8.734367804852372,132.35861262796186,177.14237711996014,149.14476926850082,133.7348101506037,175.50119595903195,153.97450814283152,,,,,114.94966547553499,53.60607260904468,173.9251639703524,171.488751098799,166.07066090627734,177.45016196342027,171.59342543352668,117.66758005272169,7.332572134869249,52.678723384318815,,,95.69933443718146,76.53816241915074,128.2392494022906,172.1780431107192,138.14332133031135,174.0310482814608,59.39750644351972,89.23163840627568,24.155122976283312,30.478779495958165
dataset/train\warrior2\00000281.PNG,warrior2,1.266845982419072,129.26028931203993,178.5300768255959,163.2582040659129,127.95125167679564,174.37382871643962,161.697370441291,,,,,139.7552673350228,38.12114446496101,166.18515209558296,166.20780361788866,173.8887993186611,163.79164460150628,98.91382463214154,121.99494048730342,68.29734347943577,47.860924219275525,,,88.76712256475113,79.51258634203833,154.7232218840342,83.82088329555286,158.10679047660702,156.35540625776963,58.95849094775498,60.928235079885894,23.53111638713078,21.74458367141635
dataset/train\warrior2\00000283.jpg,warrior2,34.39769324845081,103.75542091841932,177.49729238609314,167.97514292954457,135.85884221582313,174.0147185060242,16.61599675603956,,,,,155.41939849157805,134.80598861925444,173.78083021800958,160.21294450195754,176.77046235571672,161.82425565217423,145.1104660800224,97.42309652323925,33.89562158315143,74.5449508342176,,,94.6348723416848,90.27031578902067,179.12712057098142,119.47642940793205,176.6878239209376,161.74682708736216,161.19415170132842,78.89928523330445,7.993902360001492,34.01214537088681
